Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The cleanliness inside the venue was excellent. The team was actively cleaning when we arrived.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,"The drinks we had were excellent. They came with garnish and ice which complimented the drinks. The temperature was exactly as expected, especially for the bottles and cans.","From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The drinks were announced when they arrived.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The drinks were delivered fairly quickly after ordering along with the food.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The food and drinks menu were provided to us.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The food was excellent quality. We enjoyed the variety of the menu and the fact that there was something on there for everyone. We particularly enjoyed the tacos.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,"The male and female toilets were both clean, tidy and fully stocked.","From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,"The oche area was clean, tidy and free from debris. During the game this was kept to the same standard and anything we were not using was cleared away.","From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The team at the site worked very well together and everyone played a part in ensuring a great experience.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
FC Cheltenham,20816269,2026-05-04 16:00:00,94.4,10.0,The team looked like they were enjoying their jobs and interacting well with customers.,"From the moment we arrived, the staff were friendly, attentive, and made sure we had everything we needed throughout our visit. Service was smooth and efficient, with plates cleared promptly without ever feeling rushed.

The venue itself was clean, well-maintained, and had a great atmosphere that worked perfectly for a group outing. The food was excellent, with a wide variety of options that catered to everyone’s tastes, which made sharing and trying different dishes really enjoyable. The drinks' selection was equally impressive, offering plenty of choice and consistently good quality.

What really stood out was the interactive gaming experience. The range of darts games made it fun and accessible for everyone, including those in our group who had never played before. It created a lively, inclusive environment and added something unique to the overall experience.

Overall, it was a brilliant visit, combining great food, drinks, service, and entertainment. I’d highly recommend it for groups looking for something a bit different and memorable."
