Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,19996788,2026-02-13 19:30:00,100.0,10.0,Carol,
FC Oxford,19996788,2026-02-13 19:30:00,100.0,10.0,"Carol was amazing, really informative and polite",
FC Oxford,19996788,2026-02-13 19:30:00,100.0,10.0,Carol was really helpful while ordering at the bar’,
FC Oxford,20012669,2026-02-14 21:00:00,100.0,10.0,"",
FC Oxford,20012669,2026-02-14 21:00:00,100.0,10.0,He was such a bundle of joy and funny with his big smile. He made us feel so welcomed and was such a joy to be served by,
FC Oxford,20012669,2026-02-14 21:00:00,100.0,10.0,Henry,
FC Oxford,20012669,2026-02-14 21:00:00,100.0,10.0,"Whole place was energetic and upbeat, especially thanks to the services we received that kept that vibe",
FC Oxford,20012830,2026-02-14 22:19:00,100.0,,"Great date night choice! Cocktails were refreshing, music was a vibe and service was exceptional!",""
FC Oxford,20012831,2026-02-14 22:14:00,100.0,,Justin is loweky a baddie I can’t lie,""
FC Oxford,20038053,2026-02-13 20:00:00,100.0,10.0,"",
FC Oxford,20038053,2026-02-13 20:00:00,100.0,10.0,Had a great time really enjoyed it will be booking again !! just a shame the time went so quickly!!,
FC Oxford,20038053,2026-02-13 20:00:00,100.0,10.0,Loved its just wished we had longer to play!,
FC Oxford,20038053,2026-02-13 20:00:00,100.0,10.0,Loved the lovely lady looking after us she really went the extra mile for us.,
FC Oxford,20038053,2026-02-13 20:00:00,100.0,10.0,Sorry didn't catch her name.,
FC Oxford,20038622,2026-02-14 17:30:00,92.7,9.0,"",
FC Oxford,20038622,2026-02-14 17:30:00,92.7,9.0,Very good service and lovely food and atmosphere. Would gladly go back in future,
FC Oxford,20038924,2026-02-13 09:00:00,97.6,10.0,"",
FC Oxford,20038924,2026-02-13 09:00:00,97.6,10.0,"Great night first time loved the atmosphere, staff were great.",
FC Oxford,20040484,2026-02-09 21:30:00,100.0,10.0,"",
FC Oxford,20040484,2026-02-09 21:30:00,100.0,10.0,I don't remember the name.,
FC Oxford,20040484,2026-02-09 21:30:00,100.0,10.0,"it was my birthday, I had the best time at the flight club. The staff was so good, they deserve the hike, they were all absolutely friendly, and helpful.",
FC Oxford,20040484,2026-02-09 21:30:00,100.0,10.0,"There was one Indian guy who served us and also 1 more person apart from him. they were all absolutely lovely. It was my birthday, had the best time.",
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,A team member wished us a genuine goodbye and a good rest of our day.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"All the drinks we were served were to a very high standard. They all had great flavour, especially the cocktail, which was very sweet and just as described. All drinks came well chilled and in clean glasses as expected.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,All the drinks were announced as they were brought to our oche.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,All the food and drinks were served in good time after ordering them. The drinks were served within 6 minutes and all food was served within 15 minutes.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,All the team members were well presented in their uniform and neat in their personal appearance.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,All the team seemed happy throughout our visit. They were smiling as they walked around and spoke to each other. They were always bright and friendly in their manner when they spoke to us.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"All the team were friendly and approachable. I felt like they were easy to talk to and polite, which helped. They all seemed to be happy and interacting with each other, and other customers well.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"At the oche we were asked to get our phones out, but we were not told in advance to have them prepared.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"I felt like the service throughout our time at the oche was very attentive, there was always someone checking in on us or someone available for us to ask for assistance.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,I think the welcome could have been better to complete the experience from start to finish.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"I was not able to remove my order successfully. I pre-ordered one item and the widget did not let me remove the item. It directed me to an article about pre-ordering. Then it asked if the response was useful, to which I replied it wasn't. Then I asked a question differently. The chatbot could not understand what I was asking. I asked to speak to a person, but the widget again couldn't understand what I was asking.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,I would definitely recommend this experience to friends and family. It is a great way to bring people together and would appeal to different types of people.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,I would not say any of the staff members gave exceptional service or hospitality.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
