Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Area,Comments,Visit Summary,Answer,Visit Type,Visit Source,Feedback Category
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,Gaming,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,A great night for £9 good fun and nice interactive screens,,9,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,Bella,,"",Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,Kept checking on us and was overall friendly!,,Yes,Guest Survey,Other,No
FC Bristol,20501971,2026-03-24 21:00:00,94.4,9.0,Steve Beck,N/A,,"",Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,Gaming,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,Bella,,"",Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,Just really nice and bringing a good atmosphere,,Yes,Guest Survey,Other,No
FC Bristol,20501978,2026-03-24 21:00:00,100.0,10.0,Steve Beck,Loved it,,10,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Value for money,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,Bella,,"",Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,Had a lovely extended game of darts and excellent cocktails,,10,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,Let’s us have more time to play darts,,Yes,Guest Survey,Other,No
FC Bristol,20502049,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"Love the student deals, excellent addition, will be coming back because of them",,"",Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,Not important,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,Bela and kay,,"",Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,great service,,Yes,Guest Survey,Other,No
FC Bristol,20502063,2026-03-24 20:00:00,100.0,10.0,Steve Beck,Great time,,10,Guest Survey,Other,No
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,Awesome service,,Yes,Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,Bella and kaye,,"",Guest Survey,Other,Yes
FC Bristol,20502066,2026-03-24 20:30:00,100.0,10.0,Steve Beck,Y,,10,Guest Survey,Other,Yes
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,Gaming,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,"Absolutely lovely, made sure we were having a great time, and kept extending our time!",,Yes,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,Bella,,"",Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,I walk past loads,,Other,Guest Survey,Other,No
FC Bristol,20502165,2026-03-24 21:00:00,97.2,9.0,Steve Beck,Very fun,,9,Guest Survey,Other,No
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,Search Engine,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,Bella and Hannah,,"",Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,"They were both extra helpful, attentive and welcoming. Huge smiles and very positive.",,Yes,Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,Use rock salt instead of table salt on cocktail rims,,"",Guest Survey,Other,Yes
FC Bristol,20510210,2026-03-24 19:00:00,100.0,10.0,Steve Beck,Very good all round. Bella and Hannah were lovely.,,10,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,Came in with my son. Had a great time,,10,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,Frequently came in to check if we needed anything,,Yes,Guest Survey,Other,Yes
FC Bristol,20511942,2026-03-25 16:00:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,Yes
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,Kiara and Molly,,"",Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,"We had a lovely time on Wednesday, such a lovely experience",,10,Guest Survey,Other,No
FC Bristol,20512278,2026-03-25 17:30:00,100.0,10.0,Steve Beck,We were taken care of so well.,,Yes,Guest Survey,Other,No
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Lovely night out with my partner,,10,Guest Survey,Other,Yes
FC Bristol,20513632,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"Service with a smile, very polite and welcoming",,Yes,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,great service,,Yes,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Had a great time having drinks and playing darts,,10,Guest Survey,Other,Yes
FC Bristol,20513640,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,Yes
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Extremely important,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Good,,10,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Good,,Yes,Guest Survey,Other,No
FC Bristol,20513657,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,No
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Extremely important,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Wanted to try something new,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,James,,"",Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,The team were fab! All worked great with eachother and very friendly,,10,Guest Survey,Other,Yes
FC Bristol,20513666,2026-03-25 21:30:00,100.0,10.0,Steve Beck,Walked us through what was what with both food and drink and recommended a good amount for me and my friends!,,Yes,Guest Survey,Other,Yes
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,Just brilliant.,,Yes,Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,No
FC Bristol,20513680,2026-03-25 21:30:00,100.0,10.0,Steve Beck,Kaye was brilliant. Very helpful. She made the night even better.,,10,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,Gaming,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"It was very enjoyable, loved the darts and the food",,10,Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,No
FC Bristol,20513706,2026-03-25 22:30:00,100.0,10.0,Steve Beck,"Kaye was very nice, service was impeccable.",,Yes,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Big group of us and we love playing darts. Great night out with friends,,10,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Exceptional service would come back just to have her serve us again,,Yes,Guest Survey,Other,No
FC Bristol,20513731,2026-03-25 22:00:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,No
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,Very important,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,Kaye,,"",Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,Very welcoming and polite,,Yes,Guest Survey,Other,Yes
FC Bristol,20513785,2026-03-25 20:30:00,100.0,10.0,Steve Beck,Went with some friends to play darts and have some drinks,,10,Guest Survey,Other,Yes
FC Bristol,20523639,2026-03-14 20:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Bristol,20523639,2026-03-14 20:00:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Other,Yes
